question_id,sample_id,gold_answer,predicted_answer,is_correct,tokenized_trace
49,22,83,83,True,analyze instantiate instantiate simplify isolate simplify isolate compute conclude
49,23,83,83,True,analyze instantiate simplify isolate isolate compute conclude
49,24,83,<We Solveckt(UUIDanium Trade =,False,instantiate
49,25,83,83,True,analyze instantiate simplify instantiate simplify instantiate isolate instantiate simplify instantiate isolate instantiate simplify instantiate conclude
49,26,83,83,True,analyze instantiate simplify isolate simplify isolate simplify conclude
49,27,83,83,True,analyze instantiate simplify simplify isolate simplify isolate compute conclude
49,28,83,__LLM_VALIDATED_WRONG__,False,MISSING
49,29,83,83,True,analyze instantiate simplify simplify isolate simplify isolate simplify conclude
52,0,12,12,True,analyze analyze analyze analyze analyze analyze compute compute compute substitute analyze compute substitute analyze analyze compute substitute simplify compute compute compute
52,1,12,12,True,analyze analyze compute compute compute compute compute substitute simplify compute
52,2,12,12,True,analyze analyze compute compute compute compute analyze compute substitute analyze compute conclude
52,3,12,12,True,analyze analyze analyze analyze analyze compute compute compute compute compute substitute compute conclude
52,4,12,12,True,analyze analyze compute compute compute compute analyze compute analyze substitute simplify compute
52,5,12,12,True,analyze analyze analyze analyze analyze analyze compute compute compute compute compute substitute compute conclude
52,6,12,12,True,analyze analyze analyze analyze analyze analyze compute compute analyze compute analyze compute analyze analyze compute analyze analyze compute conclude
52,7,12,12,True,analyze analyze analyze compute compute compute compute compute compute substitute simplify compute conclude
52,8,12,12,True,analyze analyze compute compute compute compute analyze compute analyze substitute compute conclude
52,9,12,__LLM_VALIDATED_WRONG__,False,analyze analyze compute compute
52,10,12,12,True,analyze compute compute compute compute substitute compute substitute compute conclude
52,11,12,12,True,analyze analyze analyze compute analyze compute analyze compute analyze compute analyze compute analyze substitute analyze compute
52,12,12,12,True,analyze compute compute compute compute compute substitute compute conclude
52,13,12,12,True,analyze analyze compute compute analyze compute analyze compute substitute analyze compute substitute analyze compute
52,14,12,12,True,analyze compute analyze compute compute analyze compute analyze compute substitute simplify compute conclude
52,15,12,12,True,analyze analyze compute compute substitute compute analyze compute analyze compute analyze substitute simplify compute conclude
52,16,12,12,True,analyze analyze compute compute compute compute analyze compute analyze compute conclude
52,17,12,12,True,analyze analyze compute compute compute compute analyze compute analyze substitute simplify compute compute compute conclude
52,18,12,12,True,analyze analyze compute compute substitute compute analyze compute analyze compute
52,19,12,__LLM_VALIDATED_WRONG__,False,analyze
52,20,12,12,True,analyze analyze compute analyze compute compute compute compute substitute analyze compute conclude
52,21,12,12,True,analyze analyze analyze analyze analyze analyze analyze compute compute analyze compute analyze compute analyze compute analyze compute
52,22,12,__LLM_VALIDATED_WRONG__,False,analyze compute apply-formula compute compute substitute substitute simplify
52,23,12,__LLM_VALIDATED_WRONG__,False,MISSING
52,24,12,12,True,analyze analyze analyze analyze analyze analyze compute compute compute compute compute substitute compute conclude
52,25,12,12,True,analyze analyze analyze compute compute analyze compute analyze compute analyze compute analyze substitute analyze analyze compute conclude
52,26,12,12,True,analyze analyze compute compute analyze compute analyze compute analyze analyze compute analyze analyze substitute simplify compute conclude
52,27,12,12,True,analyze analyze analyze analyze analyze analyze compute compute compute analyze compute analyze compute analyze compute
52,28,12,12,True,analyze analyze analyze analyze analyze analyze compute compute compute compute compute compute conclude
52,29,12,12,True,analyze analyze compute compute analyze compute analyze compute analyze compute analyze substitute compute
