token,question_id,question_total_runs,question_success_count,question_baseline_success_rate,n_with_token,n_without_token,succ_with_token,succ_without_token,delta_q
derive-intermediate,844,19,4,0.21052631578947367,13,6,0.3076923076923077,0.0,0.3076923076923077
derive-intermediate,1028,23,4,0.17391304347826086,12,11,0.3333333333333333,0.0,0.3333333333333333
derive-intermediate,1121,23,5,0.21739130434782608,14,9,0.2857142857142857,0.1111111111111111,0.1746031746031746
derive-intermediate,1164,21,13,0.6190476190476191,16,5,0.5625,0.8,-0.23750000000000004
derive-intermediate,740,25,1,0.04,16,9,0.0625,0.0,0.0625
derive-intermediate,1025,22,10,0.45454545454545453,14,8,0.5714285714285714,0.25,0.3214285714285714
derive-intermediate,839,25,19,0.76,22,3,0.8636363636363636,0.0,0.8636363636363636
derive-intermediate,721,24,16,0.6666666666666666,19,5,0.6842105263157895,0.6,0.08421052631578951
derive-intermediate,864,26,11,0.4230769230769231,17,9,0.5294117647058824,0.2222222222222222,0.30718954248366015
derive-intermediate,834,25,2,0.08,23,2,0.08695652173913043,0.0,0.08695652173913043
derive-intermediate,1060,25,2,0.08,3,22,0.0,0.09090909090909091,-0.09090909090909091
derive-intermediate,1000,23,4,0.17391304347826086,18,5,0.16666666666666666,0.2,-0.033333333333333354
derive-intermediate,1155,23,8,0.34782608695652173,7,16,0.5714285714285714,0.25,0.3214285714285714
derive-intermediate,715,24,1,0.041666666666666664,19,5,0.05263157894736842,0.0,0.05263157894736842
derive-intermediate,662,27,19,0.7037037037037037,24,3,0.7916666666666666,0.0,0.7916666666666666
derive-intermediate,887,25,12,0.48,15,10,0.6,0.3,0.3
derive-intermediate,923,24,2,0.08333333333333333,18,6,0.1111111111111111,0.0,0.1111111111111111
derive-intermediate,466,25,5,0.2,23,2,0.21739130434782608,0.0,0.21739130434782608
derive-intermediate,561,26,22,0.8461538461538461,6,20,1.0,0.8,0.19999999999999996
derive-intermediate,226,24,20,0.8333333333333334,23,1,0.8260869565217391,1.0,-0.17391304347826086
derive-intermediate,169,25,24,0.96,20,5,1.0,0.8,0.19999999999999996
derive-intermediate,956,25,2,0.08,15,10,0.06666666666666667,0.1,-0.03333333333333334
derive-intermediate,1002,26,18,0.6923076923076923,24,2,0.7083333333333334,0.5,0.20833333333333337
derive-intermediate,485,22,5,0.22727272727272727,11,11,0.2727272727272727,0.18181818181818182,0.09090909090909088
derive-intermediate,1020,20,10,0.5,3,17,0.6666666666666666,0.47058823529411764,0.196078431372549
derive-intermediate,876,24,5,0.20833333333333334,23,1,0.21739130434782608,0.0,0.21739130434782608
derive-intermediate,840,23,11,0.4782608695652174,9,14,0.4444444444444444,0.5,-0.05555555555555558
apply-formula,468,26,25,0.9615384615384616,25,1,1.0,0.0,1.0
apply-formula,827,23,2,0.08695652173913043,21,2,0.09523809523809523,0.0,0.09523809523809523
apply-formula,522,25,17,0.68,16,9,0.5625,0.8888888888888888,-0.32638888888888884
apply-formula,348,27,25,0.9259259259259259,26,1,0.9230769230769231,1.0,-0.07692307692307687
apply-formula,1139,24,3,0.125,12,12,0.08333333333333333,0.16666666666666666,-0.08333333333333333
apply-formula,1201,20,1,0.05,13,7,0.0,0.14285714285714285,-0.14285714285714285
apply-formula,609,22,18,0.8181818181818182,19,3,0.7894736842105263,1.0,-0.21052631578947367
apply-formula,68,24,16,0.6666666666666666,21,3,0.7142857142857143,0.3333333333333333,0.380952380952381
apply-formula,183,27,26,0.9629629629629629,23,4,1.0,0.75,0.25
apply-formula,150,21,2,0.09523809523809523,20,1,0.1,0.0,0.1
apply-formula,52,27,26,0.9629629629629629,1,26,0.0,1.0,-1.0
apply-formula,851,26,3,0.11538461538461539,23,3,0.13043478260869565,0.0,0.13043478260869565
apply-formula,844,19,4,0.21052631578947367,14,5,0.14285714285714285,0.4,-0.2571428571428572
apply-formula,1028,23,4,0.17391304347826086,16,7,0.25,0.0,0.25
apply-formula,1121,23,5,0.21739130434782608,18,5,0.2222222222222222,0.2,0.0222222222222222
apply-formula,950,26,22,0.8461538461538461,24,2,0.9166666666666666,0.0,0.9166666666666666
apply-formula,1164,21,13,0.6190476190476191,9,12,0.6666666666666666,0.5833333333333334,0.08333333333333326
apply-formula,1025,22,10,0.45454545454545453,17,5,0.5294117647058824,0.2,0.32941176470588235
apply-formula,839,25,19,0.76,22,3,0.8181818181818182,0.3333333333333333,0.4848484848484849
apply-formula,542,22,12,0.5454545454545454,14,8,0.42857142857142855,0.75,-0.32142857142857145
apply-formula,721,24,16,0.6666666666666666,23,1,0.6956521739130435,0.0,0.6956521739130435
apply-formula,864,26,11,0.4230769230769231,22,4,0.5,0.0,0.5
apply-formula,415,20,18,0.9,16,4,0.875,1.0,-0.125
apply-formula,834,25,2,0.08,7,18,0.2857142857142857,0.0,0.2857142857142857
apply-formula,391,25,10,0.4,22,3,0.4090909090909091,0.3333333333333333,0.0757575757575758
apply-formula,279,22,7,0.3181818181818182,18,4,0.2222222222222222,0.75,-0.5277777777777778
apply-formula,1060,25,2,0.08,17,8,0.058823529411764705,0.125,-0.0661764705882353
apply-formula,715,24,1,0.041666666666666664,14,10,0.0,0.1,-0.1
apply-formula,92,25,2,0.08,18,7,0.1111111111111111,0.0,0.1111111111111111
apply-formula,195,28,27,0.9642857142857143,26,2,0.9615384615384616,1.0,-0.038461538461538436
apply-formula,1147,27,20,0.7407407407407407,24,3,0.7083333333333334,1.0,-0.29166666666666663
apply-formula,466,25,5,0.2,23,2,0.17391304347826086,0.5,-0.32608695652173914
apply-formula,615,27,26,0.9629629629629629,18,9,1.0,0.8888888888888888,0.11111111111111116
apply-formula,561,26,22,0.8461538461538461,25,1,0.88,0.0,0.88
apply-formula,226,24,20,0.8333333333333334,3,21,1.0,0.8095238095238095,0.19047619047619047
apply-formula,944,24,1,0.041666666666666664,23,1,0.043478260869565216,0.0,0.043478260869565216
apply-formula,169,25,24,0.96,24,1,1.0,0.0,1.0
apply-formula,946,25,19,0.76,4,21,0.75,0.7619047619047619,-0.011904761904761862
apply-formula,1002,26,18,0.6923076923076923,18,8,0.7222222222222222,0.625,0.09722222222222221
apply-formula,165,26,22,0.8461538461538461,23,3,0.8695652173913043,0.6666666666666666,0.2028985507246377
apply-formula,876,24,5,0.20833333333333334,18,6,0.2777777777777778,0.0,0.2777777777777778
apply-formula,840,23,11,0.4782608695652174,18,5,0.6111111111111112,0.0,0.6111111111111112
compute,468,26,25,0.9615384615384616,23,3,1.0,0.6666666666666666,0.33333333333333337
compute,827,23,2,0.08695652173913043,22,1,0.09090909090909091,0.0,0.09090909090909091
compute,120,24,19,0.7916666666666666,2,22,0.5,0.8181818181818182,-0.31818181818181823
compute,880,26,8,0.3076923076923077,25,1,0.28,1.0,-0.72
compute,1139,24,3,0.125,18,6,0.16666666666666666,0.0,0.16666666666666666
compute,1201,20,1,0.05,18,2,0.0,0.5,-0.5
compute,68,24,16,0.6666666666666666,10,14,0.8,0.5714285714285714,0.22857142857142865
compute,183,27,26,0.9629629629629629,26,1,1.0,0.0,1.0
compute,150,21,2,0.09523809523809523,17,4,0.11764705882352941,0.0,0.11764705882352941
compute,167,27,26,0.9629629629629629,26,1,1.0,0.0,1.0
compute,851,26,3,0.11538461538461539,24,2,0.125,0.0,0.125
compute,844,19,4,0.21052631578947367,11,8,0.36363636363636365,0.0,0.36363636363636365
compute,1028,23,4,0.17391304347826086,21,2,0.19047619047619047,0.0,0.19047619047619047
compute,1121,23,5,0.21739130434782608,22,1,0.22727272727272727,0.0,0.22727272727272727
compute,950,26,22,0.8461538461538461,25,1,0.88,0.0,0.88
compute,1164,21,13,0.6190476190476191,20,1,0.65,0.0,0.65
compute,1025,22,10,0.45454545454545453,21,1,0.47619047619047616,0.0,0.47619047619047616
compute,839,25,19,0.76,24,1,0.7916666666666666,0.0,0.7916666666666666
compute,542,22,12,0.5454545454545454,21,1,0.5714285714285714,0.0,0.5714285714285714
compute,864,26,11,0.4230769230769231,24,2,0.4583333333333333,0.0,0.4583333333333333
compute,834,25,2,0.08,22,3,0.09090909090909091,0.0,0.09090909090909091
compute,1000,23,4,0.17391304347826086,20,3,0.2,0.0,0.2
compute,1155,23,8,0.34782608695652173,21,2,0.38095238095238093,0.0,0.38095238095238093
compute,715,24,1,0.041666666666666664,21,3,0.0,0.3333333333333333,-0.3333333333333333
compute,195,28,27,0.9642857142857143,26,2,0.9615384615384616,1.0,-0.038461538461538436
compute,466,25,5,0.2,24,1,0.20833333333333334,0.0,0.20833333333333334
compute,535,24,14,0.5833333333333334,22,2,0.5454545454545454,1.0,-0.4545454545454546
compute,226,24,20,0.8333333333333334,9,15,0.7777777777777778,0.8666666666666667,-0.0888888888888889
compute,944,24,1,0.041666666666666664,17,7,0.058823529411764705,0.0,0.058823529411764705
compute,169,25,24,0.96,24,1,1.0,0.0,1.0
compute,956,25,2,0.08,24,1,0.08333333333333333,0.0,0.08333333333333333
compute,605,25,13,0.52,24,1,0.5416666666666666,0.0,0.5416666666666666
compute,1002,26,18,0.6923076923076923,24,2,0.75,0.0,0.75
compute,224,26,11,0.4230769230769231,22,4,0.5,0.0,0.5
compute,876,24,5,0.20833333333333334,20,4,0.25,0.0,0.25
compute,840,23,11,0.4782608695652174,21,2,0.5238095238095238,0.0,0.5238095238095238
instantiate,468,26,25,0.9615384615384616,1,25,1.0,0.96,0.040000000000000036
instantiate,291,23,20,0.8695652173913043,18,5,0.8888888888888888,0.8,0.0888888888888888
instantiate,827,23,2,0.08695652173913043,22,1,0.09090909090909091,0.0,0.09090909090909091
instantiate,120,24,19,0.7916666666666666,18,6,0.8333333333333334,0.6666666666666666,0.16666666666666674
instantiate,1139,24,3,0.125,4,20,0.0,0.15,-0.15
instantiate,375,24,20,0.8333333333333334,23,1,0.8695652173913043,0.0,0.8695652173913043
instantiate,790,26,1,0.038461538461538464,19,7,0.0,0.14285714285714285,-0.14285714285714285
instantiate,609,22,18,0.8181818181818182,17,5,0.8235294117647058,0.8,0.0235294117647058
instantiate,68,24,16,0.6666666666666666,15,9,0.6,0.7777777777777778,-0.1777777777777778
instantiate,183,27,26,0.9629629629629629,23,4,1.0,0.75,0.25
instantiate,150,21,2,0.09523809523809523,19,2,0.10526315789473684,0.0,0.10526315789473684
instantiate,842,20,14,0.7,17,3,0.7058823529411765,0.6666666666666666,0.03921568627450989
instantiate,851,26,3,0.11538461538461539,23,3,0.13043478260869565,0.0,0.13043478260869565
instantiate,1028,23,4,0.17391304347826086,19,4,0.15789473684210525,0.25,-0.09210526315789475
instantiate,1121,23,5,0.21739130434782608,14,9,0.21428571428571427,0.2222222222222222,-0.007936507936507936
instantiate,1164,21,13,0.6190476190476191,19,2,0.631578947368421,0.5,0.13157894736842102
instantiate,1025,22,10,0.45454545454545453,21,1,0.47619047619047616,0.0,0.47619047619047616
instantiate,839,25,19,0.76,24,1,0.7916666666666666,0.0,0.7916666666666666
instantiate,542,22,12,0.5454545454545454,14,8,0.5714285714285714,0.5,0.0714285714285714
instantiate,721,24,16,0.6666666666666666,21,3,0.6666666666666666,0.6666666666666666,0.0
instantiate,391,25,10,0.4,22,3,0.4090909090909091,0.3333333333333333,0.0757575757575758
instantiate,1155,23,8,0.34782608695652173,18,5,0.3333333333333333,0.4,-0.06666666666666671
instantiate,715,24,1,0.041666666666666664,23,1,0.043478260869565216,0.0,0.043478260869565216
instantiate,662,27,19,0.7037037037037037,26,1,0.7307692307692307,0.0,0.7307692307692307
instantiate,923,24,2,0.08333333333333333,23,1,0.08695652173913043,0.0,0.08695652173913043
instantiate,1142,25,5,0.2,23,2,0.17391304347826086,0.5,-0.32608695652173914
instantiate,466,25,5,0.2,17,8,0.17647058823529413,0.25,-0.07352941176470587
instantiate,226,24,20,0.8333333333333334,11,13,0.8181818181818182,0.8461538461538461,-0.027972027972027913
instantiate,944,24,1,0.041666666666666664,19,5,0.0,0.2,-0.2
instantiate,956,25,2,0.08,24,1,0.08333333333333333,0.0,0.08333333333333333
instantiate,1002,26,18,0.6923076923076923,20,6,0.9,0.0,0.9
instantiate,485,22,5,0.22727272727272727,21,1,0.23809523809523808,0.0,0.23809523809523808
instantiate,222,25,1,0.04,23,2,0.043478260869565216,0.0,0.043478260869565216
instantiate,1020,20,10,0.5,19,1,0.47368421052631576,1.0,-0.5263157894736843
instantiate,224,26,11,0.4230769230769231,23,3,0.4782608695652174,0.0,0.4782608695652174
instantiate,165,26,22,0.8461538461538461,25,1,0.88,0.0,0.88
instantiate,876,24,5,0.20833333333333334,16,8,0.125,0.375,-0.25
instantiate,840,23,11,0.4782608695652174,15,8,0.5333333333333333,0.375,0.15833333333333333
